"PUPIL","ACT","OBSERVED","ORDERED","EXPECTATION","VARIANCE","ZSCORE","RESIDUAL","PERSON MEASURE","ITEM MEASURE","MEASURE DIFFERENCE","LOG(PROBABILITY)","PREDICTED PERSON MEASURE","PREDICTED ITEM MEASURE","MORE PROBABLE RESPONSE","CODE","PERSON LABEL","ITEM LABEL"
47,15,1,1,1.169,.467,-.248,-.169,-.203,-.559,.356,-.684,-.559,-.203,1,"01","VAN DAM, ANDY","READ ANIMAL STORIES"
47,16,1,1,.761,.351,.403,.239,-.203,.468,-.671,-.524,.468,-.203,1,"01","VAN DAM, ANDY","MAKE A MAP"
47,17,0,0,.888,.447,-1.328,-.888,-.203,.045,-.248,-1.253,-2.051,1.894,1,"00","VAN DAM, ANDY","WATCH WHAT ANIMALS EAT"
47,18,2,2,1.905,.116,.278,.095,-.203,-2.256,2.053,-.083,-.979,-1.480,2,"02","VAN DAM, ANDY","GO ON PICNIC"
47,19,2,2,1.814,.185,.433,.186,-.203,-2.161,1.958,-.186,-.502,-1.861,2,"02","VAN DAM, ANDY","GO TO ZOO"
47,20,0,0,.288,.234,-.594,-.288,-.203,1.747,-1.949,-.319,-.373,1.917,0,"00","VAN DAM, ANDY","WATCH BUGS"
47,21,1,1,1.318,.491,-.455,-.318,-.203,-.804,.601,-.897,-.804,-.203,2,"01","VAN DAM, ANDY","WATCH BIRD MAKE NEST"
47,22,0,0,.908,.474,-1.318,-.908,-.203,-.009,-.194,-1.246,-2.022,1.810,1,"00","VAN DAM, ANDY","FIND OUT WHAT ANIMALS EAT"
47,23,0,0,.179,.170,-.435,-.179,-.203,1.947,-2.149,-.184,.154,1.590,0,"00","VAN DAM, ANDY","WATCH A RAT"
47,24,0,0,1.064,.542,-1.445,-1.064,-.203,-.320,.118,-1.422,-2.137,1.614,1,"00","VAN DAM, ANDY","FIND OUT WHAT FLOWERS LIVE ON"
47,25,0,0,.714,.435,-1.082,-.714,-.203,.421,-.624,-.913,-1.614,1.833,1,"00","VAN DAM, ANDY","TALK W/FRIENDS ABOUT PLANTS"
48,1,2,2,1.838,.138,.436,.162,2.412,-.892,3.303,-.175,1.879,-.359,2,"02","CHAZELLE, BERNIE","WATCH BIRDS"
48,2,2,2,1.934,.066,.256,.066,2.412,-.611,3.022,-.066,1.065,.736,2,"02","CHAZELLE, BERNIE","READ BOOKS ON ANIMALS"
48,3,2,2,1.715,.224,.602,.285,2.412,.279,2.133,-.322,2.577,.113,2,"02","CHAZELLE, BERNIE","READ BOOKS ON PLANTS"
48,4,1,1,1.213,.347,-.362,-.213,2.412,1.802,.610,-.498,1.802,2.412,1,"01","CHAZELLE, BERNIE","WATCH GRASS CHANGE"
48,5,0,0,1.120,.531,-1.536,-1.120,2.412,2.189,.223,-1.547,.357,4.243,1,"00","CHAZELLE, BERNIE","FIND BOTTLES AND CANS"
48,6,2,2,1.746,.207,.560,.254,2.412,.164,2.248,-.282,2.433,.142,2,"02","CHAZELLE, BERNIE","LOOK UP STRANGE ANIMAL OR PLANT"
48,7,2,2,1.582,.316,.744,.418,2.412,.994,1.418,-.481,3.050,.355,2,"02","CHAZELLE, BERNIE","WATCH ANIMAL MOVE"
48,8,2,2,1.301,.374,1.144,.699,2.412,1.641,.771,-.961,3.923,.129,1,"02","CHAZELLE, BERNIE","LOOK IN SIDEWALK CRACKS"
48,9,2,2,1.732,.236,.552,.268,2.412,.600,1.812,-.285,2.492,.519,2,"02","CHAZELLE, BERNIE","LEARN WEED NAMES"
48,10,2,2,1.959,.040,.206,.041,2.412,-1.570,3.981,-.042,.473,.368,2,"02","CHAZELLE, BERNIE","LISTEN TO BIRD SING"
48,11,2,2,1.918,.077,.298,.082,2.412,-1.372,3.784,-.085,1.135,-.095,2,"02","CHAZELLE, BERNIE","FIND WHERE ANIMAL LIVES"
48,12,2,2,1.972,.027,.169,.028,2.412,-1.139,3.551,-.028,-.041,1.313,2,"02","CHAZELLE, BERNIE","GO TO MUSEUM"
48,13,2,2,1.974,.028,.155,.026,2.412,-.896,3.308,-.025,.437,1.078,2,"02","CHAZELLE, BERNIE","GROW GARDEN"
48,14,2,2,1.734,.217,.572,.266,2.412,.294,2.118,-.295,2.489,.217,2,"02","CHAZELLE, BERNIE","LOOK AT PICTURES OF PLANTS"
48,15,2,2,1.896,.098,.333,.104,2.412,-.559,2.971,-.108,1.448,.405,2,"02","CHAZELLE, BERNIE","READ ANIMAL STORIES"
48,16,1,1,1.639,.258,-1.259,-.639,2.412,.468,1.943,-1.095,.468,2.412,2,"01","CHAZELLE, BERNIE","MAKE A MAP"
48,17,2,2,1.802,.173,.477,.198,2.412,.045,2.366,-.212,2.142,.315,2,"02","CHAZELLE, BERNIE","WATCH WHAT ANIMALS EAT"
48,18,2,2,1.995,.005,.072,.005,2.412,-2.256,4.667,-.005,-.979,1.134,2,"02","CHAZELLE, BERNIE","GO ON PICNIC"
48,19,2,2,1.986,.014,.116,.014,2.412,-2.161,4.572,-.014,-.502,.753,2,"02","CHAZELLE, BERNIE","GO TO ZOO"
48,20,1,1,1.289,.413,-.449,-.289,2.412,1.747,.665,-.686,1.747,2.412,1,"01","CHAZELLE, BERNIE","WATCH BUGS"
48,21,2,2,1.936,.063,.256,.064,2.412,-.804,3.215,-.065,.997,.610,2,"02","CHAZELLE, BERNIE","WATCH BIRD MAKE NEST"
48,22,2,2,1.825,.157,.440,.175,2.412,-.009,2.421,-.184,2.003,.399,2,"02","CHAZELLE, BERNIE","FIND OUT WHAT ANIMALS EAT"
48,23,0,0,1.251,.516,-1.742,-1.251,2.412,1.947,.465,-1.809,.154,4.204,1,"00","CHAZELLE, BERNIE","WATCH A RAT"
48,24,2,2,1.895,.102,.330,.105,2.412,-.320,2.732,-.107,1.496,.595,2,"02","CHAZELLE, BERNIE","FIND OUT WHAT FLOWERS LIVE ON"
48,25,2,2,1.740,.221,.553,.260,2.412,.421,1.990,-.282,2.457,.376,2,"02","CHAZELLE, BERNIE","TALK W/FRIENDS ABOUT PLANTS"
49,1,1,1,1.097,.281,-.183,-.097,-.544,-.892,.348,-.344,-.892,-.544,1,"01","BAUDET, GERARD","WATCH BIRDS"
49,2,1,1,1.040,.597,-.052,-.040,-.544,-.611,.067,-.913,-.611,-.544,1,"01","BAUDET, GERARD","READ BOOKS ON ANIMALS"
49,3,0,0,.683,.368,-1.127,-.683,-.544,.279,-.822,-.936,-2.020,1.755,1,"00","BAUDET, GERARD","READ BOOKS ON PLANTS"
49,4,0,0,.273,.212,-.593,-.273,-.544,1.802,-2.346,-.310,-.656,1.915,0,"00","BAUDET, GERARD","WATCH GRASS CHANGE"
49,5,1,1,.107,.103,2.777,.893,-.544,2.189,-2.732,-2.306,2.189,-.544,0,"01","BAUDET, GERARD","FIND BOTTLES AND CANS"
49,6,1,1,.721,.380,.452,.279,-.544,.164,-.707,-.613,.164,-.544,1,"01","BAUDET, GERARD","LOOK UP STRANGE ANIMAL OR PLANT"
49,7,0,0,.382,.296,-.701,-.382,-.544,.994,-1.538,-.433,-1.063,1.513,0,"00","BAUDET, GERARD","WATCH ANIMAL MOVE"
49,8,1,1,.270,.216,1.570,.730,-.544,1.641,-2.184,-1.379,1.641,-.544,0,"01","BAUDET, GERARD","LOOK IN SIDEWALK CRACKS"
49,9,0,0,.470,.369,-.773,-.470,-.544,.600,-1.143,-.527,-1.293,1.348,0,"00","BAUDET, GERARD","LEARN WEED NAMES"
49,10,1,1,1.449,.380,-.728,-.449,-.544,-1.570,1.026,-.870,-1.570,-.544,2,"01","BAUDET, GERARD","LISTEN TO BIRD SING"
49,11,1,1,1.280,.333,-.484,-.280,-.544,-1.372,.828,-.530,-1.372,-.544,1,"01","BAUDET, GERARD","FIND WHERE ANIMAL LIVES"
49,12,1,1,1.645,.229,-1.347,-.645,-.544,-1.139,.596,-1.035,-2.238,.555,2,"01","BAUDET, GERARD","GO TO MUSEUM"
49,13,0,0,1.259,.699,-1.506,-1.259,-.544,-.896,.352,-1.373,-2.229,.789,2,"00","BAUDET, GERARD","GROW GARDEN"
49,14,1,1,.657,.383,.554,.343,-.544,.294,-.837,-.695,.294,-.544,1,"01","BAUDET, GERARD","LOOK AT PICTURES OF PLANTS"
49,15,1,1,1.007,.480,-.011,-.007,-.544,-.559,.015,-.654,-.559,-.544,1,"01","BAUDET, GERARD","READ ANIMAL STORIES"
49,16,2,2,.643,.338,2.333,1.357,-.544,.468,-1.012,-2.914,2.899,-2.974,1,"02","BAUDET, GERARD","MAKE A MAP"
49,17,1,1,.739,.425,.400,.261,-.544,.045,-.589,-.679,.045,-.544,1,"01","BAUDET, GERARD","WATCH WHAT ANIMALS EAT"
49,18,1,1,1.855,.181,-2.009,-.855,-.544,-2.256,1.712,-2.442,-2.256,-.544,2,"01","BAUDET, GERARD","GO ON PICNIC"
49,19,1,1,1.740,.253,-1.470,-.740,-.544,-2.161,1.617,-1.611,-2.161,-.544,2,"01","BAUDET, GERARD","GO TO ZOO"
49,20,1,1,.216,.186,1.818,.784,-.544,1.747,-2.290,-1.609,1.747,-.544,0,"01","BAUDET, GERARD","WATCH BUGS"
49,21,1,1,1.142,.538,-.194,-.142,-.544,-.804,.260,-.818,-.804,-.544,1,"01","BAUDET, GERARD","WATCH BIRD MAKE NEST"
49,22,1,1,.750,.450,.373,.250,-.544,-.009,-.534,-.718,-.009,-.544,1,"01","BAUDET, GERARD","FIND OUT WHAT ANIMALS EAT"
49,23,2,2,.129,.125,5.300,1.871,-.544,1.947,-2.490,-5.112,3.739,-2.336,0,"02","BAUDET, GERARD","WATCH A RAT"
49,24,1,1,.879,.536,.165,.121,-.544,-.320,-.223,-.800,-.320,-.544,1,"01","BAUDET, GERARD","FIND OUT WHAT FLOWERS LIVE ON"
49,25,0,0,.573,.390,-.918,-.573,-.544,.421,-.965,-.694,-1.614,1.492,0,"00","BAUDET, GERARD","TALK W/FRIENDS ABOUT PLANTS"
50,1,2,2,1.917,.077,.300,.083,3.160,-.892,4.051,-.087,1.879,.389,2,"02","DOEPPNER, TOM","WATCH BIRDS"
50,2,2,2,1.969,.031,.176,.031,3.160,-.611,3.770,-.031,1.065,1.484,2,"02","DOEPPNER, TOM","READ BOOKS ON ANIMALS"
50,3,2,2,1.848,.135,.416,.152,3.160,.279,2.881,-.162,2.577,.861,2,"02","DOEPPNER, TOM","READ BOOKS ON PLANTS"
50,4,2,2,1.463,.314,.958,.537,3.160,1.802,1.358,-.702,4.260,.701,2,"02","DOEPPNER, TOM","WATCH GRASS CHANGE"
50,5,1,1,1.478,.410,-.747,-.478,3.160,2.189,.971,-1.018,2.189,3.160,2,"01","DOEPPNER, TOM","FIND BOTTLES AND CANS"
50,6,2,2,1.866,.120,.386,.134,3.160,.164,2.996,-.141,2.433,.890,2,"02","DOEPPNER, TOM","LOOK UP STRANGE ANIMAL OR PLANT"
50,7,1,1,1.772,.196,-1.743,-.772,3.160,.994,2.166,-1.574,.994,3.160,2,"01","DOEPPNER, TOM","WATCH ANIMAL MOVE"
50,8,2,2,1.556,.303,.806,.444,3.160,1.641,1.519,-.537,3.923,.877,2,"02","DOEPPNER, TOM","LOOK IN SIDEWALK CRACKS"
50,9,2,2,1.865,.127,.379,.135,3.160,.600,2.560,-.140,2.492,1.267,2,"02","DOEPPNER, TOM","LEARN WEED NAMES"
50,10,2,2,1.980,.020,.142,.020,3.160,-1.570,4.729,-.020,.473,1.116,2,"02","DOEPPNER, TOM","LISTEN TO BIRD SING"
50,11,2,2,1.960,.039,.205,.040,3.160,-1.372,4.532,-.041,1.135,.653,2,"02","DOEPPNER, TOM","FIND WHERE ANIMAL LIVES"
50,12,2,2,1.987,.013,.117,.013,3.160,-1.139,4.299,-.013,-.041,2.061,2,"02","DOEPPNER, TOM","GO TO MUSEUM"
50,13,2,2,1.988,.012,.106,.012,3.160,-.896,4.056,-.011,.437,1.826,2,"02","DOEPPNER, TOM","GROW GARDEN"
50,14,2,2,1.860,.126,.394,.140,3.160,.294,2.866,-.147,2.489,.965,2,"02","DOEPPNER, TOM","LOOK AT PICTURES OF PLANTS"
50,15,2,2,1.949,.050,.229,.051,3.160,-.559,3.719,-.052,1.448,1.153,2,"02","DOEPPNER, TOM","READ ANIMAL STORIES"
50,16,2,2,1.798,.169,.492,.202,3.160,.468,2.691,-.221,2.899,.729,2,"02","DOEPPNER, TOM","MAKE A MAP"
50,17,2,2,1.899,.094,.328,.101,3.160,.045,3.114,-.104,2.142,1.063,2,"02","DOEPPNER, TOM","WATCH WHAT ANIMALS EAT"
50,18,2,2,1.998,.002,.049,.002,3.160,-2.256,5.415,-.002,-.979,1.882,2,"02","DOEPPNER, TOM","GO ON PICNIC"
50,19,2,2,1.994,.006,.080,.006,3.160,-2.161,5.320,-.006,-.502,1.501,2,"02","DOEPPNER, TOM","GO TO ZOO"
50,20,1,1,1.564,.317,-1.003,-.564,3.160,1.747,1.413,-1.009,1.747,3.160,2,"01","DOEPPNER, TOM","WATCH BUGS"
50,21,2,2,1.969,.031,.176,.031,3.160,-.804,3.963,-.031,.997,1.358,2,"02","DOEPPNER, TOM","WATCH BIRD MAKE NEST"
50,22,2,2,1.913,.083,.303,.087,3.160,-.009,3.169,-.089,2.003,1.147,2,"02","DOEPPNER, TOM","FIND OUT WHAT ANIMALS EAT"
50,23,1,1,1.581,.356,-.974,-.581,3.160,1.947,1.213,-1.185,1.947,3.160,2,"01","DOEPPNER, TOM","WATCH A RAT"
50,24,2,2,1.949,.050,.227,.051,3.160,-.320,3.480,-.051,1.496,1.343,2,"02","DOEPPNER, TOM","FIND OUT WHAT FLOWERS LIVE ON"
50,25,2,2,1.866,.123,.381,.134,3.160,.421,2.738,-.139,2.457,1.124,2,"02","DOEPPNER, TOM","TALK W/FRIENDS ABOUT PLANTS"
51,1,1,1,1.540,.274,-1.031,-.540,.992,-.892,1.884,-.833,-.892,.992,2,"01","REISS, STEVE","WATCH BIRDS"
51,2,2,2,1.732,.258,.528,.268,.992,-.611,1.603,-.271,1.065,-.683,2,"02","REISS, STEVE","READ BOOKS ON ANIMALS"
51,3,1,1,1.276,.374,-.451,-.276,.992,.279,.714,-.599,.279,.992,1,"01","REISS, STEVE","READ BOOKS ON PLANTS"
51,4,0,0,.718,.342,-1.228,-.718,.992,1.802,-.810,-1.045,-.656,3.450,1,"00","REISS, STEVE","WATCH GRASS CHANGE"
51,5,0,0,.435,.359,-.725,-.435,.992,2.189,-1.196,-.475,.357,2.824,0,"00","REISS, STEVE","FIND BOTTLES AND CANS"
51,6,2,2,1.325,.372,1.107,.675,.992,.164,.829,-.914,2.433,-1.277,1,"02","REISS, STEVE","LOOK UP STRANGE ANIMAL OR PLANT"
51,7,1,1,.999,.464,.001,.001,.992,.994,-.002,-.624,.994,.992,1,"01","REISS, STEVE","WATCH ANIMAL MOVE"
51,8,0,0,.746,.381,-1.208,-.746,.992,1.641,-.649,-1.049,-.641,3.274,1,"00","REISS, STEVE","LOOK IN SIDEWALK CRACKS"
51,9,2,2,1.201,.497,1.134,.799,.992,.600,.393,-.998,2.492,-.900,1,"02","REISS, STEVE","LEARN WEED NAMES"
51,10,2,2,1.842,.143,.418,.158,.992,-1.570,2.562,-.166,.473,-1.051,2,"02","REISS, STEVE","LISTEN TO BIRD SING"
51,11,2,2,1.721,.214,.604,.279,.992,-1.372,2.364,-.319,1.135,-1.515,2,"02","REISS, STEVE","FIND WHERE ANIMAL LIVES"
51,12,2,2,1.894,.095,.344,.106,.992,-1.139,2.131,-.112,-.041,-.106,2,"02","REISS, STEVE","GO TO MUSEUM"
51,13,2,2,1.872,.153,.329,.128,.992,-.896,1.888,-.114,.437,-.341,2,"02","REISS, STEVE","GROW GARDEN"
51,14,2,2,1.289,.395,1.131,.711,.992,.294,.699,-.958,2.489,-1.203,1,"02","REISS, STEVE","LOOK AT PICTURES OF PLANTS"
51,15,2,2,1.635,.292,.676,.365,.992,-.559,1.551,-.408,1.448,-1.015,2,"02","REISS, STEVE","READ ANIMAL STORIES"
51,16,1,1,1.187,.354,-.314,-.187,.992,.468,.524,-.493,.468,.992,1,"01","REISS, STEVE","MAKE A MAP"
51,17,1,1,1.406,.385,-.654,-.406,.992,.045,.947,-.799,.045,.992,2,"01","REISS, STEVE","WATCH WHAT ANIMALS EAT"
51,18,2,2,1.976,.026,.147,.024,.992,-2.256,3.248,-.022,-.979,-.285,2,"02","REISS, STEVE","GO ON PICNIC"
51,19,2,2,1.944,.057,.236,.056,.992,-2.161,3.153,-.056,-.502,-.666,2,"02","REISS, STEVE","GO TO ZOO"
51,20,0,0,.675,.404,-1.061,-.675,.992,1.747,-.754,-.873,-.373,3.112,1,"00","REISS, STEVE","WATCH BUGS"
51,21,2,2,1.749,.230,.523,.251,.992,-.804,1.796,-.261,.997,-.809,2,"02","REISS, STEVE","WATCH BIRD MAKE NEST"
51,22,1,1,1.447,.386,-.718,-.447,.992,-.009,1.002,-.882,-.009,.992,2,"01","REISS, STEVE","FIND OUT WHAT ANIMALS EAT"
51,23,0,0,.519,.417,-.803,-.519,.992,1.947,-.954,-.571,.154,2.785,0,"00","REISS, STEVE","WATCH A RAT"
51,24,2,2,1.609,.333,.677,.391,.992,-.320,1.313,-.420,1.496,-.825,2,"02","REISS, STEVE","FIND OUT WHAT FLOWERS LIVE ON"
51,25,2,2,1.263,.440,1.111,.737,.992,.421,.571,-.951,2.457,-1.043,1,"02","REISS, STEVE","TALK W/FRIENDS ABOUT PLANTS"
52,1,1,1,1.294,.293,-.543,-.294,.140,-.892,1.032,-.477,-.892,.140,1,"01","STULTZ, NEWELL","WATCH BIRDS"
52,2,1,1,1.419,.483,-.602,-.419,.140,-.611,.751,-1.074,-.611,.140,2,"01","STULTZ, NEWELL","READ BOOKS ON ANIMALS"
52,3,1,1,.946,.393,.087,.054,.140,.279,-.139,-.504,.279,.140,1,"01","STULTZ, NEWELL","READ BOOKS ON PLANTS"
52,4,1,1,.445,.288,1.033,.555,.140,1.802,-1.662,-.907,1.802,.140,0,"01","STULTZ, NEWELL","WATCH GRASS CHANGE"
52,5,1,1,.205,.190,1.825,.795,.140,2.189,-2.049,-1.726,2.189,.140,0,"01","STULTZ, NEWELL","FIND BOTTLES AND CANS"
52,6,1,1,.991,.401,.015,.009,.140,.164,-.024,-.513,.164,.140,1,"01","STULTZ, NEWELL","LOOK UP STRANGE ANIMAL OR PLANT"
52,7,1,1,.622,.403,.596,.378,.140,.994,-.854,-.789,.994,.140,0,"01","STULTZ, NEWELL","WATCH ANIMAL MOVE"
52,8,1,1,.449,.305,.998,.551,.140,1.641,-1.501,-.938,1.641,.140,0,"01","STULTZ, NEWELL","LOOK IN SIDEWALK CRACKS"
52,9,1,1,.766,.489,.334,.234,.140,.600,-.460,-.784,.600,.140,1,"01","STULTZ, NEWELL","LEARN WEED NAMES"
52,10,1,1,1.670,.266,-1.298,-.670,.140,-1.570,1.710,-1.257,-1.570,.140,2,"01","STULTZ, NEWELL","LISTEN TO BIRD SING"
52,11,1,1,1.499,.301,-.909,-.499,.140,-1.372,1.512,-.798,-1.372,.140,2,"01","STULTZ, NEWELL","FIND WHERE ANIMAL LIVES"
52,12,1,1,1.782,.170,-1.896,-.782,.140,-1.139,1.279,-1.525,-2.238,1.239,2,"01","STULTZ, NEWELL","GO TO MUSEUM"
52,13,1,1,1.644,.415,-1.001,-.644,.140,-.896,1.036,-1.773,-.896,.140,2,"01","STULTZ, NEWELL","GROW GARDEN"
52,14,1,1,.935,.421,.100,.065,.140,.294,-.154,-.554,.294,.140,1,"01","STULTZ, NEWELL","LOOK AT PICTURES OF PLANTS"
52,15,1,1,1.324,.432,-.493,-.324,.140,-.559,.699,-.769,-.559,.140,1,"01","STULTZ, NEWELL","READ ANIMAL STORIES"
52,16,1,1,.883,.357,.197,.117,.140,.468,-.328,-.463,.468,.140,1,"01","STULTZ, NEWELL","MAKE A MAP"
52,17,1,1,1.043,.451,-.064,-.043,.140,.045,.095,-.603,.045,.140,1,"01","STULTZ, NEWELL","WATCH WHAT ANIMALS EAT"
52,18,2,2,1.937,.074,.230,.063,.140,-2.256,2.396,-.056,-.979,-1.137,2,"02","STULTZ, NEWELL","GO ON PICNIC"
52,19,2,2,1.868,.132,.364,.132,.140,-2.161,2.300,-.132,-.502,-1.518,2,"02","STULTZ, NEWELL","GO TO ZOO"
52,20,1,1,.377,.287,1.163,.623,.140,1.747,-1.607,-1.124,1.747,.140,0,"01","STULTZ, NEWELL","WATCH BUGS"
52,21,1,1,1.475,.419,-.734,-.475,.140,-.804,.944,-1.034,-.804,.140,2,"01","STULTZ, NEWELL","WATCH BIRD MAKE NEST"
52,22,1,1,1.071,.476,-.103,-.071,.140,-.009,.149,-.656,-.009,.140,1,"01","STULTZ, NEWELL","FIND OUT WHAT ANIMALS EAT"
52,23,1,1,.247,.228,1.579,.753,.140,1.947,-1.807,-1.585,1.947,.140,0,"01","STULTZ, NEWELL","WATCH A RAT"
52,24,1,1,1.245,.510,-.344,-.245,.140,-.320,.460,-.844,-.320,.140,1,"01","STULTZ, NEWELL","FIND OUT WHAT FLOWERS LIVE ON"
52,25,1,1,.868,.463,.194,.132,.140,.421,-.281,-.655,.421,.140,1,"01","STULTZ, NEWELL","TALK W/FRIENDS ABOUT PLANTS"
53,1,0,0,.781,.289,-1.452,-.781,-1.667,-.892,-.775,-1.280,-3.662,1.104,1,"00","SABOL, ANDREW","WATCH BIRDS"
53,2,1,1,.447,.400,.875,.553,-1.667,-.611,-1.056,-1.223,-.611,-1.667,0,"01","SABOL, ANDREW","READ BOOKS ON ANIMALS"
53,3,0,0,.330,.249,-.661,-.330,-1.667,.279,-1.945,-.379,-2.020,.632,0,"00","SABOL, ANDREW","READ BOOKS ON PLANTS"
53,4,0,0,.105,.096,-.339,-.105,-1.667,1.802,-3.469,-.110,-.656,.792,0,"00","SABOL, ANDREW","WATCH GRASS CHANGE"
53,5,1,1,.036,.035,5.130,.964,-1.667,2.189,-3.855,-3.356,2.189,-1.667,0,"01","SABOL, ANDREW","FIND BOTTLES AND CANS"
53,6,0,0,.352,.262,-.688,-.352,-1.667,.164,-1.830,-.408,-2.106,.603,0,"00","SABOL, ANDREW","LOOK UP STRANGE ANIMAL OR PLANT"
53,7,1,1,.147,.134,2.334,.853,-1.667,.994,-2.660,-1.978,.994,-1.667,0,"01","SABOL, ANDREW","WATCH ANIMAL MOVE"
53,8,0,0,.102,.094,-.333,-.102,-1.667,1.641,-3.307,-.106,-.641,.616,0,"00","SABOL, ANDREW","LOOK IN SIDEWALK CRACKS"
53,9,1,1,.178,.164,2.028,.822,-1.667,.600,-2.266,-1.831,.600,-1.667,0,"01","SABOL, ANDREW","LEARN WEED NAMES"
53,10,0,0,.955,.468,-1.396,-.955,-1.667,-1.570,-.097,-1.357,-3.613,.377,1,"00","SABOL, ANDREW","LISTEN TO BIRD SING"
53,11,1,1,.900,.339,.171,.100,-1.667,-1.372,-.294,-.429,-1.372,-1.667,1,"01","SABOL, ANDREW","FIND WHERE ANIMAL LIVES"
53,12,1,1,1.371,.233,-.768,-.371,-1.667,-1.139,-.527,-.464,-2.238,-.568,1,"01","SABOL, ANDREW","GO TO MUSEUM"
53,13,0,0,.481,.532,-.659,-.481,-1.667,-.896,-.771,-.415,-2.229,-.333,0,"00","SABOL, ANDREW","GROW GARDEN"
53,14,0,0,.302,.239,-.618,-.302,-1.667,.294,-1.960,-.340,-1.901,.528,0,"00","SABOL, ANDREW","LOOK AT PICTURES OF PLANTS"
53,15,1,1,.512,.369,.803,.488,-1.667,-.559,-1.107,-.936,-.559,-1.667,0,"01","SABOL, ANDREW","READ ANIMAL STORIES"
53,16,1,1,.314,.235,1.415,.686,-1.667,.468,-2.135,-1.222,.468,-1.667,0,"01","SABOL, ANDREW","MAKE A MAP"
53,17,0,0,.342,.269,-.659,-.342,-1.667,.045,-1.712,-.386,-2.051,.430,0,"00","SABOL, ANDREW","WATCH WHAT ANIMALS EAT"
53,18,2,2,1.430,.627,.720,.570,-1.667,-2.256,.589,-.476,-.979,-2.944,2,"02","SABOL, ANDREW","GO ON PICNIC"
53,19,1,1,1.289,.549,-.391,-.289,-1.667,-2.161,.494,-1.001,-2.161,-1.667,2,"01","SABOL, ANDREW","GO TO ZOO"
53,20,0,0,.078,.074,-.287,-.078,-1.667,1.747,-3.413,-.080,-.373,.453,0,"00","SABOL, ANDREW","WATCH BUGS"
53,21,1,1,.560,.437,.666,.440,-1.667,-.804,-.863,-.996,-.804,-1.667,0,"01","SABOL, ANDREW","WATCH BIRD MAKE NEST"
53,22,0,0,.337,.273,-.644,-.337,-1.667,-.009,-1.657,-.373,-2.022,.346,0,"00","SABOL, ANDREW","FIND OUT WHAT ANIMALS EAT"
53,23,0,0,.043,.043,-.209,-.043,-1.667,1.947,-3.613,-.043,.154,.126,0,"00","SABOL, ANDREW","WATCH A RAT"
53,24,0,0,.380,.326,-.665,-.380,-1.667,-.320,-1.346,-.407,-2.137,.150,0,"00","SABOL, ANDREW","FIND OUT WHAT FLOWERS LIVE ON"
53,25,0,0,.239,.206,-.527,-.239,-1.667,.421,-2.088,-.258,-1.614,.369,0,"00","SABOL, ANDREW","TALK W/FRIENDS ABOUT PLANTS"
54,1,1,1,1.397,.293,-.734,-.397,.493,-.892,1.384,-.599,-.892,.493,1,"01","BABBOO, BABOO","WATCH BIRDS"
54,2,1,1,1.572,.386,-.920,-.572,.493,-.611,1.103,-1.250,-.611,.493,2,"01","BABBOO, BABOO","READ BOOKS ON ANIMALS"
54,3,1,1,1.084,.392,-.134,-.084,.493,.279,.214,-.509,.279,.493,1,"01","BABBOO, BABOO","READ BOOKS ON PLANTS"
54,4,1,1,.552,.318,.794,.448,.493,1.802,-1.309,-.730,1.802,.493,0,"01","BABBOO, BABOO","WATCH GRASS CHANGE"
54,5,0,0,.283,.253,-.562,-.283,.493,2.189,-1.696,-.298,.357,2.324,0,"00","BABBOO, BABOO","FIND BOTTLES AND CANS"
54,6,2,2,1.132,.397,1.378,.868,.493,.164,.329,-1.299,2.433,-1.777,1,"02","BABBOO, BABOO","LOOK UP STRANGE ANIMAL OR PLANT"
54,7,1,1,.771,.442,.344,.229,.493,.994,-.501,-.682,.994,.493,1,"01","BABBOO, BABOO","WATCH ANIMAL MOVE"
54,8,1,1,.564,.344,.744,.436,.493,1.641,-1.148,-.764,1.641,.493,0,"01","BABBOO, BABOO","LOOK IN SIDEWALK CRACKS"
54,9,2,2,.945,.517,1.468,1.055,.493,.600,-.107,-1.460,2.492,-1.399,1,"02","BABBOO, BABOO","LEARN WEED NAMES"
54,10,1,1,1.754,.210,-1.645,-.754,.493,-1.570,2.063,-1.509,-1.570,.493,2,"01","BABBOO, BABOO","LISTEN TO BIRD SING"
54,11,1,1,1.600,.270,-1.155,-.600,.493,-1.372,1.865,-.992,-1.372,.493,2,"01","BABBOO, BABOO","FIND WHERE ANIMAL LIVES"
54,12,2,2,1.836,.137,.442,.164,.493,-1.139,1.632,-.179,-.041,-.606,2,"02","BABBOO, BABOO","GO TO MUSEUM"
54,13,2,2,1.766,.281,.441,.234,.493,-.896,1.389,-.202,.437,-.840,2,"02","BABBOO, BABOO","GROW GARDEN"
54,14,1,1,1.084,.420,-.130,-.084,.493,.294,.199,-.557,.294,.493,1,"01","BABBOO, BABOO","LOOK AT PICTURES OF PLANTS"
54,15,1,1,1.467,.379,-.759,-.467,.493,-.559,1.052,-.909,-.559,.493,2,"01","BABBOO, BABOO","READ ANIMAL STORIES"
54,16,2,2,1.009,.358,1.656,.991,.493,.468,.024,-1.695,2.899,-1.938,1,"02","BABBOO, BABOO","MAKE A MAP"
54,17,1,1,1.200,.436,-.303,-.200,.493,.045,.447,-.646,.045,.493,1,"01","BABBOO, BABOO","WATCH WHAT ANIMALS EAT"
